Umur,Kelas Pekerja,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,target
34,Wiraswasta,D3,12,Menikah,Pemuka Agama,Laki2,0.0,0.0,28.0,0
26,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
35,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,50.0,1
49,Pekerja Bebas Bukan Perusahan,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,35.0,1
34,Wiraswasta,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
75,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,26.0,0
47,Pemerintah Provinsi,SMA,9,Menikah,Supir,Laki2,0.0,0.0,50.0,1
74,Pekerja Bebas Bukan Perusahan,SMA,9,Janda,Servis Lainnya,Laki2,0.0,0.0,26.0,0
68,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
35,Pemerintah Negara,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,58.0,0
52,Wiraswasta,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,47.0,0
31,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,58.0,0
18,Wiraswasta,11th,7,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,26.0,0
63,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,1
33,Wiraswasta,SMA,9,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
41,Pemerintah Lokal,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,45.0,1
37,Wiraswasta,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
34,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,45.0,0
41,Wiraswasta,Pendidikan Tinggi,10,Cerai,Sales,Perempuan,0.0,0.0,32.0,0
30,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,55.0,0
41,Wiraswasta,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
31,Wiraswasta,7th-8th,4,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
35,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,35.0,0
43,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,0
22,Wiraswasta,10th,6,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
48,Pekerja Bebas Perusahaan,Doktor,16,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
52,Wiraswasta,Sarjana,13,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
52,Wiraswasta,Pendidikan Tinggi,10,Menikah,Tech-support,Laki2,0.0,0.0,40.0,0
39,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,58.0,1
26,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
18,Wiraswasta,SMA,9,Belum Pernah Menikah,Pembersih,Perempuan,0.0,0.0,26.0,0
37,Wiraswasta,Sekolah Professional,15,Menikah,Sales,Laki2,0.0,0.0,45.0,1
55,Wiraswasta,Sarjana,13,Janda,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
48,Wiraswasta,Pendidikan Tinggi,10,Cerai,Servis Lainnya,Perempuan,0.0,0.0,35.0,0
37,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
24,Wiraswasta,D3,12,Cerai,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
29,Wiraswasta,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,55.0,0
31,Pemerintah Lokal,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,58.0,0
53,Wiraswasta,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,40.0,1
45,Wiraswasta,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,50.0,0
23,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,55.0,0
41,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
44,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,45.0,0
38,Pekerja Bebas Bukan Perusahan,Sarjana,13,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,30.0,0
71,Wiraswasta,D4,11,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,28.0,0
49,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
24,Wiraswasta,11th,7,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
36,Wiraswasta,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
36,Wiraswasta,D4,11,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,38.0,0
36,Wiraswasta,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,40.0,0
19,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
76,Wiraswasta,SMA,9,Janda,Servis Lainnya,Laki2,0.0,0.0,26.0,0
22,Wiraswasta,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
19,Pemerintah Lokal,Pendidikan Tinggi,10,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,35.0,0
55,Pekerja Bebas Bukan Perusahan,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,26.0,0
61,,Pendidikan Tinggi,10,Cerai,,Perempuan,0.0,0.0,40.0,0
60,,SMA,9,Menikah,,Laki2,0.0,0.0,40.0,1
24,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,0
52,,D4,11,Menikah,,Laki2,0.0,0.0,50.0,1
43,Pemerintah Negara,SMA,9,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
48,Pemerintah Lokal,D4,11,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,48.0,0
38,Wiraswasta,7th-8th,4,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,36.0,0
38,Wiraswasta,Pendidikan Tinggi,10,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,58.0,0
32,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
42,Wiraswasta,5th-6th,3,Berpisah,Pembersih,Perempuan,0.0,0.0,40.0,0
35,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
42,Wiraswasta,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,35.0,1
38,Pemerintah Lokal,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,40.0,1
79,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
55,Pekerja Bebas Perusahaan,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,58.0,1
26,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,44.0,0
29,Wiraswasta,D3,12,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,26.0,0
42,Wiraswasta,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,48.0,0
34,Wiraswasta,9th,5,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
18,Pekerja Bebas Bukan Perusahan,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,48.0,0
22,Wiraswasta,Pendidikan Tinggi,10,Menikah,Tech-support,Laki2,0.0,0.0,40.0,0
25,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
29,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,1
19,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,26.0,0
36,Pekerja Bebas Perusahaan,Sarjana,13,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,55.0,1
40,Wiraswasta,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
33,Wiraswasta,11th,7,Berpisah,Sales,Perempuan,0.0,0.0,26.0,0
42,Wiraswasta,Sarjana,13,Cerai,Spesialis,Laki2,0.0,0.0,40.0,0
30,Pemerintah Lokal,Sarjana,13,Menikah,Penjaga,Laki2,0.0,0.0,40.0,0
31,Pemerintah Lokal,SMA,9,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,40.0,0
43,Wiraswasta,1st-4th,2,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
39,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,58.0,1
21,,SD,1,Menikah,,Perempuan,0.0,0.0,40.0,0
36,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
49,Wiraswasta,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
42,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,55.0,0
58,Wiraswasta,5th-6th,3,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
46,Wiraswasta,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,1
39,Wiraswasta,Pendidikan Tinggi,10,Cerai,Tech-support,Perempuan,0.0,0.0,40.0,0
23,Wiraswasta,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
33,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
46,Wiraswasta,SMA,9,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
46,Wiraswasta,11th,7,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
28,Wiraswasta,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
29,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
60,Wiraswasta,D3,12,Menikah,Sales,Laki2,0.0,0.0,30.0,0
62,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
79,Wiraswasta,5th-6th,3,Janda,Servis Lainnya,Laki2,0.0,0.0,26.0,0
38,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,55.0,1
58,Pekerja Bebas Perusahaan,Sekolah Professional,15,Cerai,Spesialis,Laki2,0.0,0.0,58.0,1
30,,D4,11,Belum Pernah Menikah,,Laki2,0.0,0.0,30.0,0
41,Wiraswasta,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
39,Wiraswasta,D4,11,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
36,Pekerja Bebas Perusahaan,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,46.0,1
48,Wiraswasta,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
57,Pekerja Bebas Perusahaan,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,0
55,Wiraswasta,SMA,9,Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
25,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
47,Wiraswasta,SMA,9,Berpisah,Sales,Perempuan,0.0,0.0,52.0,0
66,Pekerja Bebas Bukan Perusahan,11th,7,Janda,Ekesekutif Managerial,Perempuan,0.0,0.0,58.0,1
35,Wiraswasta,SMA,9,Menikah,Supir,Laki2,0.0,0.0,58.0,0
31,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
50,Wiraswasta,Pendidikan Tinggi,10,Menikah,Tech-support,Laki2,0.0,0.0,45.0,1
51,Pekerja Bebas Bukan Perusahan,Master,14,Menikah,Spesialis,Perempuan,0.0,0.0,30.0,1
52,Wiraswasta,7th-8th,4,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
43,Wiraswasta,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Laki2,0.0,0.0,45.0,0
39,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,46.0,1
30,Pemerintah Provinsi,Pendidikan Tinggi,10,Menikah,Tentara,Laki2,0.0,0.0,48.0,1
41,Wiraswasta,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,58.0,0
39,Pemerintah Lokal,Master,14,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,0
41,Wiraswasta,SMA,9,Cerai,Asisten Rumah Tangga,Perempuan,0.0,0.0,40.0,0
33,Wiraswasta,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
20,,Pendidikan Tinggi,10,Belum Pernah Menikah,,Perempuan,0.0,0.0,32.0,0
44,Wiraswasta,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
53,Pemerintah Negara,SMA,9,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,1
36,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
35,Wiraswasta,7th-8th,4,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
48,Pemerintah Negara,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,38.0,1
41,Wiraswasta,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
28,Wiraswasta,SMA,9,Cerai,Supir,Perempuan,0.0,0.0,26.0,0
73,Pekerja Bebas Bukan Perusahan,SMA,9,Janda,Perbaikan Kerajinan,Laki2,0.0,0.0,26.0,0
29,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
43,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
35,Wiraswasta,Pendidikan Tinggi,10,Berpisah,Spesialis,Perempuan,0.0,0.0,45.0,1
38,Pemerintah Lokal,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
53,Wiraswasta,Sarjana,13,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
56,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
60,Pekerja Bebas Bukan Perusahan,9th,5,Menikah,Petani,Laki2,0.0,0.0,58.0,0
61,Wiraswasta,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,35.0,0
22,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,35.0,0
72,Wiraswasta,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,30.0,0
35,Wiraswasta,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
57,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
59,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,26.0,0
44,Pemerintah Lokal,SMA,9,Menikah,Servis Lainnya,Perempuan,0.0,0.0,38.0,1
23,Wiraswasta,D4,11,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,36.0,0
66,Wiraswasta,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,26.0,0
19,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,26.0,0
37,Wiraswasta,11th,7,Menikah,Supir,Laki2,0.0,0.0,40.0,0
39,Wiraswasta,SMA,9,Janda,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
33,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,35.0,0
37,Pemerintah Provinsi,Pendidikan Tinggi,10,Berpisah,Ekesekutif Managerial,Laki2,0.0,0.0,55.0,1
29,Wiraswasta,D3,12,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
43,Pemerintah Lokal,SMA,9,Cerai,Penjaga,Perempuan,0.0,0.0,40.0,0
38,Pemerintah Provinsi,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
35,,D3,12,Menikah,,Laki2,0.0,0.0,26.0,0
31,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,0
29,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
46,Pemerintah Lokal,Pendidikan Tinggi,10,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
22,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
18,Wiraswasta,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
47,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,26.0,0
75,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,26.0,0
20,Pemerintah Provinsi,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
43,Wiraswasta,D3,12,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
20,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,35.0,0
23,Wiraswasta,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
28,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,26.0,0
31,Wiraswasta,1st-4th,2,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
31,Wiraswasta,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,26.0,0
22,Wiraswasta,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,55.0,0
33,Wiraswasta,11th,7,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
21,,Pendidikan Tinggi,10,Belum Pernah Menikah,,Laki2,0.0,0.0,40.0,0
31,Pemerintah Provinsi,D3,12,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
19,,Pendidikan Tinggi,10,Belum Pernah Menikah,,Perempuan,0.0,0.0,26.0,0
35,Pekerja Bebas Bukan Perusahan,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
41,Pemerintah Negara,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
35,Wiraswasta,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,0
36,Pekerja Bebas Bukan Perusahan,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,30.0,0
51,Wiraswasta,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,43.0,0
52,Wiraswasta,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
50,Wiraswasta,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
40,Pekerja Bebas Bukan Perusahan,5th-6th,3,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,26.0,0
46,Pekerja Bebas Perusahaan,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,50.0,1
39,Wiraswasta,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,0
31,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
47,Wiraswasta,Doktor,16,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
31,Wiraswasta,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,58.0,1
45,Pekerja Bebas Bukan Perusahan,11th,7,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,35.0,0
28,Pekerja Bebas Bukan Perusahan,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,55.0,0
34,Wiraswasta,SMA,9,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,58.0,0
27,Wiraswasta,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
25,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,30.0,0
35,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,30.0,0
52,Wiraswasta,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
64,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
58,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
42,Pekerja Bebas Perusahaan,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,58.0,0
58,Wiraswasta,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
42,,SMA,9,Menikah,,Laki2,0.0,0.0,58.0,0
32,Wiraswasta,SMA,9,Belum Pernah Menikah,Supir,Perempuan,0.0,0.0,35.0,0
21,Wiraswasta,D4,11,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
44,Pekerja Bebas Bukan Perusahan,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,58.0,0
35,Wiraswasta,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,46.0,0
58,Wiraswasta,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,35.0,1
36,Wiraswasta,SMA,9,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
33,Wiraswasta,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,36.0,0
55,Wiraswasta,10th,6,Menikah,Supir,Laki2,0.0,0.0,50.0,0
48,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
22,,Sarjana,13,Belum Pernah Menikah,,Perempuan,0.0,0.0,26.0,0
45,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
28,Pekerja Bebas Perusahaan,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,30.0,0
29,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
52,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,50.0,1
36,Wiraswasta,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
34,Pekerja Bebas Perusahaan,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,54.0,1
32,Wiraswasta,SMA,9,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,50.0,0
38,Wiraswasta,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,38.0,0
22,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
66,Pemerintah Negara,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
38,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
42,Pekerja Bebas Bukan Perusahan,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,52.0,1
50,Pemerintah Lokal,Master,14,Menikah,Pemuka Agama,Perempuan,0.0,0.0,50.0,1
27,Pemerintah Lokal,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,43.0,0
30,Wiraswasta,SMA,9,Berpisah,Petani,Perempuan,0.0,0.0,26.0,0
58,Wiraswasta,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
28,Wiraswasta,Pendidikan Tinggi,10,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,46.0,0
30,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
64,Pemerintah Lokal,Pendidikan Tinggi,10,Janda,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
35,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,1
27,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,49.0,0
62,,SMA,9,Menikah,,Laki2,0.0,0.0,26.0,0
60,Wiraswasta,Master,14,Menikah,Pemuka Agama,Laki2,0.0,0.0,50.0,1
34,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,28.0,0
54,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,44.0,0
43,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,50.0,0
65,,SMA,9,Janda,,Laki2,0.0,0.0,40.0,0
17,Wiraswasta,10th,6,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,26.0,0
21,Wiraswasta,5th-6th,3,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
55,Wiraswasta,Pendidikan Tinggi,10,Menikah,Tech-support,Laki2,0.0,0.0,50.0,1
36,Wiraswasta,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,35.0,0
60,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
67,Wiraswasta,10th,6,Menikah,Supir,Laki2,0.0,0.0,26.0,0
28,Wiraswasta,10th,6,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
41,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,45.0,0
24,Wiraswasta,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,35.0,0
60,Pekerja Bebas Perusahaan,7th-8th,4,Menikah,Sales,Laki2,0.0,0.0,58.0,0
40,,9th,5,Cerai,,Perempuan,0.0,0.0,26.0,0
39,Wiraswasta,11th,7,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,30.0,0
